X (meters),Y (meters),Wall Info
55.180586233735085,37.73741869907826,Centerline
56.23782417178154,37.34394882665947,Centerline
57.3039665594697,36.97124337917194,Centerline
58.40452670305967,36.784961343277246,Centerline
59.73186580091715,36.73776855831966,Centerline
61.97760962508619,37.134642580058426,Centerline
64.8497905228287,37.80672843987122,Centerline
66.64270669221878,40.007881014142185,Centerline
67.36373305507004,41.016404431313276,Centerline
67.95749229565263,43.064314594492316,Centerline
67.93676571920514,44.76226299442351,Centerline
69.18516594171524,46.766010489780456,Centerline
70.99221635051072,47.90625714696944,Centerline
73.08564838953316,48.51436101598665,Centerline
75.2688262052834,48.749215085059404,Centerline
77.9638577234,48.17479315493256,Centerline
78.97080151364207,47.32074334193021,Centerline
79.71989931352437,46.51978847384453,Centerline
80.4754079952836,45.831004690378904,Centerline
81.13297334313393,45.05120386509225,Centerline
81.63164458610117,44.21138402307406,Centerline
82.19032482802868,43.38642310677096,Centerline
82.81388206966221,42.58761002542451,Centerline
83.4570938795805,41.80585776921362,Centerline
84.0753166899085,41.01020282274112,Centerline
84.79893456585705,40.276233344338834,Centerline
85.54179736226797,39.55400028079748,Centerline
86.29552382044494,38.84492518007755,Centerline
87.04318893328309,38.130167219787836,Centerline
87.77622221596539,37.3995050447993,Centerline
88.2188485506922,36.550887623336166,Centerline
88.44042665883899,35.67163285147399,Centerline
88.55736332572997,34.7538826870732,Centerline
88.41781210154295,33.81597590260208,Centerline
88.09185305051506,32.91392067167908,Centerline
87.67522092908621,32.04928660253063,Centerline
87.0903416480869,31.31171816587448,Centerline
86.51539539918303,30.58378443028778,Centerline
85.97827663086355,29.850010874681175,Centerline
85.36868219263852,29.104866032954305,Centerline
84.68556234613061,28.376842129509896,Centerline
83.93039541319013,27.706400458700955,Centerline
83.07488285936415,27.127580294385552,Centerline
82.1999138891697,26.567231374327093,Centerline
81.02868479117751,25.707611134275794,Centerline
79.50905796699226,24.776720816269517,Centerline
78.42003051936626,24.227353563066572,Centerline
76.5902197342366,23.92300941515714,Centerline
73.53044211678207,24.24835287220776,Centerline
70.12538705766201,24.71803874708712,Centerline
67.84785372763872,24.98244368797168,Centerline
65.9682764466852,24.855037418194115,Centerline
63.29680792801082,24.525215578265488,Centerline
60.95887598581612,23.30994515027851,Centerline
59.54644649475813,21.62550091650337,Centerline
58.621011942625046,18.9473621356301,Centerline
58.917290994897485,16.134749409742653,Centerline
59.265201138332486,12.511920034419745,Centerline
59.436011992394924,11.576048168819398,Centerline
59.61368680559099,10.641449799761176,Centerline
59.781430806964636,9.705044714733958,Centerline
59.94745937176049,8.768321256153286,Centerline
60.041711358353496,7.822742331307381,Centerline
